#    L    TT             EE             BB             TE          
  2561   0.685197E+02   0.296740E+01   0.254912E-01  -0.375400E+01
  2562   0.683943E+02   0.296436E+01   0.254609E-01  -0.377174E+01
  2563   0.682708E+02   0.296121E+01   0.254308E-01  -0.378941E+01
  2564   0.681489E+02   0.295789E+01   0.254007E-01  -0.380699E+01
  2565   0.680288E+02   0.295445E+01   0.253707E-01  -0.382448E+01
  2566   0.679101E+02   0.295083E+01   0.253407E-01  -0.384185E+01
  2567   0.677933E+02   0.294710E+01   0.253108E-01  -0.385912E+01
  2568   0.676780E+02   0.294320E+01   0.252810E-01  -0.387624E+01
  2569   0.675644E+02   0.293918E+01   0.252512E-01  -0.389325E+01
  2570   0.674521E+02   0.293498E+01   0.252215E-01  -0.391010E+01
  2571   0.673416E+02   0.293067E+01   0.251919E-01  -0.392682E+01
  2572   0.672325E+02   0.292619E+01   0.251623E-01  -0.394335E+01
  2573   0.671249E+02   0.292160E+01   0.251328E-01  -0.395973E+01
  2574   0.670187E+02   0.291683E+01   0.251033E-01  -0.397592E+01
  2575   0.669141E+02   0.291195E+01   0.250740E-01  -0.399194E+01
  2576   0.668107E+02   0.290691E+01   0.250446E-01  -0.400774E+01
  2577   0.667089E+02   0.290175E+01   0.250154E-01  -0.402336E+01
  2578   0.666082E+02   0.289642E+01   0.249862E-01  -0.403875E+01
  2579   0.665091E+02   0.289099E+01   0.249571E-01  -0.405394E+01
  2580   0.664112E+02   0.288539E+01   0.249281E-01  -0.406887E+01
  2581   0.663147E+02   0.287968E+01   0.248991E-01  -0.408360E+01
  2582   0.662193E+02   0.287381E+01   0.248702E-01  -0.409806E+01
  2583   0.661254E+02   0.286784E+01   0.248413E-01  -0.411230E+01
  2584   0.660325E+02   0.286170E+01   0.248125E-01  -0.412625E+01
  2585   0.659411E+02   0.285546E+01   0.247838E-01  -0.413996E+01
  2586   0.658507E+02   0.284907E+01   0.247551E-01  -0.415338E+01
  2587   0.657616E+02   0.284257E+01   0.247266E-01  -0.416654E+01
  2588   0.656736E+02   0.283593E+01   0.246980E-01  -0.417939E+01
  2589   0.655869E+02   0.282918E+01   0.246695E-01  -0.419198E+01
  2590   0.655011E+02   0.282228E+01   0.246411E-01  -0.420424E+01
  2591   0.654167E+02   0.281528E+01   0.246128E-01  -0.421622E+01
  2592   0.653331E+02   0.280814E+01   0.245845E-01  -0.422786E+01
  2593   0.652508E+02   0.280091E+01   0.245563E-01  -0.423921E+01
  2594   0.651693E+02   0.279353E+01   0.245281E-01  -0.425021E+01
  2595   0.650890E+02   0.278606E+01   0.245000E-01  -0.426091E+01
  2596   0.650095E+02   0.277845E+01   0.244720E-01  -0.427125E+01
  2597   0.649311E+02   0.277076E+01   0.244440E-01  -0.428127E+01
  2598   0.648537E+02   0.276296E+01   0.244161E-01  -0.429097E+01
  2599   0.647769E+02   0.275501E+01   0.243882E-01  -0.430026E+01
  2600   0.647011E+02   0.274700E+01   0.243604E-01  -0.430925E+01
  2601   0.646260E+02   0.273883E+01   0.243326E-01  -0.431783E+01
  2602   0.645519E+02   0.273061E+01   0.243050E-01  -0.432610E+01
  2603   0.644783E+02   0.272225E+01   0.242773E-01  -0.433395E+01
  2604   0.644056E+02   0.271382E+01   0.242498E-01  -0.434149E+01
  2605   0.643333E+02   0.270526E+01   0.242223E-01  -0.434859E+01
  2606   0.642620E+02   0.269665E+01   0.241948E-01  -0.435537E+01
  2607   0.641910E+02   0.268790E+01   0.241674E-01  -0.436171E+01
  2608   0.641208E+02   0.267910E+01   0.241401E-01  -0.436773E+01
  2609   0.640510E+02   0.267018E+01   0.241128E-01  -0.437330E+01
  2610   0.639819E+02   0.266120E+01   0.240856E-01  -0.437854E+01
  2611   0.639131E+02   0.265211E+01   0.240584E-01  -0.438333E+01
  2612   0.638449E+02   0.264297E+01   0.240313E-01  -0.438778E+01
  2613   0.637770E+02   0.263371E+01   0.240043E-01  -0.439177E+01
  2614   0.637098E+02   0.262441E+01   0.239773E-01  -0.439542E+01
  2615   0.636427E+02   0.261501E+01   0.239503E-01  -0.439860E+01
  2616   0.635762E+02   0.260556E+01   0.239234E-01  -0.440144E+01
  2617   0.635098E+02   0.259601E+01   0.238966E-01  -0.440381E+01
  2618   0.634439E+02   0.258643E+01   0.238698E-01  -0.440584E+01
  2619   0.633782E+02   0.257674E+01   0.238431E-01  -0.440739E+01
  2620   0.633130E+02   0.256703E+01   0.238164E-01  -0.440859E+01
  2621   0.632478E+02   0.255723E+01   0.237898E-01  -0.440931E+01
  2622   0.631830E+02   0.254739E+01   0.237632E-01  -0.440969E+01
  2623   0.631183E+02   0.253747E+01   0.237367E-01  -0.440958E+01
  2624   0.630540E+02   0.252753E+01   0.237102E-01  -0.440913E+01
  2625   0.629896E+02   0.251750E+01   0.236838E-01  -0.440818E+01
  2626   0.629256E+02   0.250746E+01   0.236574E-01  -0.440690E+01
  2627   0.628615E+02   0.249734E+01   0.236311E-01  -0.440513E+01
  2628   0.627977E+02   0.248721E+01   0.236048E-01  -0.440301E+01
  2629   0.627337E+02   0.247700E+01   0.235786E-01  -0.440041E+01
  2630   0.626700E+02   0.246679E+01   0.235524E-01  -0.439746E+01
  2631   0.626061E+02   0.245651E+01   0.235262E-01  -0.439403E+01
  2632   0.625424E+02   0.244622E+01   0.235001E-01  -0.439026E+01
  2633   0.624783E+02   0.243588E+01   0.234741E-01  -0.438600E+01
  2634   0.624145E+02   0.242553E+01   0.234481E-01  -0.438140E+01
  2635   0.623502E+02   0.241513E+01   0.234221E-01  -0.437632E+01
  2636   0.622861E+02   0.240473E+01   0.233962E-01  -0.437090E+01
  2637   0.622215E+02   0.239429E+01   0.233703E-01  -0.436502E+01
  2638   0.621570E+02   0.238385E+01   0.233444E-01  -0.435878E+01
  2639   0.620920E+02   0.237337E+01   0.233187E-01  -0.435209E+01
  2640   0.620269E+02   0.236290E+01   0.232929E-01  -0.434505E+01
  2641   0.619613E+02   0.235240E+01   0.232672E-01  -0.433756E+01
  2642   0.618957E+02   0.234191E+01   0.232415E-01  -0.432973E+01
  2643   0.618294E+02   0.233139E+01   0.232159E-01  -0.432145E+01
  2644   0.617631E+02   0.232089E+01   0.231903E-01  -0.431283E+01
  2645   0.616961E+02   0.231036E+01   0.231648E-01  -0.430377E+01
  2646   0.616290E+02   0.229986E+01   0.231393E-01  -0.429437E+01
  2647   0.615612E+02   0.228934E+01   0.231138E-01  -0.428454E+01
  2648   0.614932E+02   0.227884E+01   0.230884E-01  -0.427438E+01
  2649   0.614245E+02   0.226834E+01   0.230630E-01  -0.426379E+01
  2650   0.613557E+02   0.225786E+01   0.230376E-01  -0.425288E+01
  2651   0.612861E+02   0.224738E+01   0.230123E-01  -0.424155E+01
  2652   0.612162E+02   0.223692E+01   0.229870E-01  -0.422990E+01
  2653   0.611457E+02   0.222647E+01   0.229617E-01  -0.421785E+01
  2654   0.610748E+02   0.221606E+01   0.229365E-01  -0.420548E+01
  2655   0.610032E+02   0.220565E+01   0.229113E-01  -0.419271E+01
  2656   0.609313E+02   0.219528E+01   0.228862E-01  -0.417964E+01
  2657   0.608586E+02   0.218492E+01   0.228611E-01  -0.416618E+01
  2658   0.607856E+02   0.217460E+01   0.228360E-01  -0.415242E+01
  2659   0.607117E+02   0.216430E+01   0.228109E-01  -0.413828E+01
  2660   0.606375E+02   0.215405E+01   0.227859E-01  -0.412386E+01
  2661   0.605624E+02   0.214382E+01   0.227609E-01  -0.410906E+01
  2662   0.604869E+02   0.213364E+01   0.227359E-01  -0.409399E+01
  2663   0.604105E+02   0.212348E+01   0.227110E-01  -0.407856E+01
  2664   0.603337E+02   0.211338E+01   0.226860E-01  -0.406285E+01
  2665   0.602560E+02   0.210331E+01   0.226612E-01  -0.404681E+01
  2666   0.601778E+02   0.209329E+01   0.226363E-01  -0.403049E+01
  2667   0.600986E+02   0.208332E+01   0.226115E-01  -0.401385E+01
  2668   0.600189E+02   0.207340E+01   0.225867E-01  -0.399695E+01
  2669   0.599382E+02   0.206352E+01   0.225619E-01  -0.397973E+01
  2670   0.598569E+02   0.205371E+01   0.225371E-01  -0.396227E+01
  2671   0.597746E+02   0.204394E+01   0.225124E-01  -0.394449E+01
  2672   0.596917E+02   0.203424E+01   0.224877E-01  -0.392649E+01
  2673   0.596077E+02   0.202459E+01   0.224630E-01  -0.390818E+01
  2674   0.595232E+02   0.201501E+01   0.224384E-01  -0.388966E+01
  2675   0.594375E+02   0.200548E+01   0.224138E-01  -0.387085E+01
  2676   0.593513E+02   0.199602E+01   0.223892E-01  -0.385182E+01
  2677   0.592639E+02   0.198662E+01   0.223646E-01  -0.383253E+01
  2678   0.591759E+02   0.197729E+01   0.223400E-01  -0.381304E+01
  2679   0.590867E+02   0.196803E+01   0.223155E-01  -0.379328E+01
  2680   0.589970E+02   0.195884E+01   0.222910E-01  -0.377334E+01
  2681   0.589061E+02   0.194972E+01   0.222665E-01  -0.375316E+01
  2682   0.588145E+02   0.194068E+01   0.222420E-01  -0.373280E+01
  2683   0.587222E+02   0.193172E+01   0.222176E-01  -0.371226E+01
  2684   0.586286E+02   0.192282E+01   0.221932E-01  -0.369145E+01
  2685   0.585345E+02   0.191401E+01   0.221688E-01  -0.367053E+01
  2686   0.584391E+02   0.190527E+01   0.221444E-01  -0.364936E+01
  2687   0.583433E+02   0.189662E+01   0.221200E-01  -0.362808E+01
  2688   0.582461E+02   0.188804E+01   0.220957E-01  -0.360656E+01
  2689   0.581485E+02   0.187956E+01   0.220713E-01  -0.358496E+01
  2690   0.580496E+02   0.187114E+01   0.220470E-01  -0.356313E+01
  2691   0.579502E+02   0.186283E+01   0.220227E-01  -0.354122E+01
  2692   0.578495E+02   0.185459E+01   0.219984E-01  -0.351911E+01
  2693   0.577484E+02   0.184645E+01   0.219742E-01  -0.349693E+01
  2694   0.576459E+02   0.183839E+01   0.219499E-01  -0.347455E+01
  2695   0.575430E+02   0.183042E+01   0.219257E-01  -0.345212E+01
  2696   0.574387E+02   0.182254E+01   0.219015E-01  -0.342951E+01
  2697   0.573340E+02   0.181476E+01   0.218773E-01  -0.340686E+01
  2698   0.572279E+02   0.180707E+01   0.218531E-01  -0.338405E+01
  2699   0.571213E+02   0.179947E+01   0.218289E-01  -0.336120E+01
  2700   0.570134E+02   0.179196E+01   0.218048E-01  -0.333821E+01
  2701   0.569050E+02   0.178456E+01   0.217806E-01  -0.331519E+01
  2702   0.567952E+02   0.177724E+01   0.217565E-01  -0.329205E+01
  2703   0.566850E+02   0.177003E+01   0.217324E-01  -0.326889E+01
  2704   0.565734E+02   0.176291E+01   0.217083E-01  -0.324562E+01
  2705   0.564613E+02   0.175589E+01   0.216842E-01  -0.322235E+01
  2706   0.563479E+02   0.174897E+01   0.216601E-01  -0.319898E+01
  2707   0.562340E+02   0.174215E+01   0.216360E-01  -0.317563E+01
  2708   0.561187E+02   0.173542E+01   0.216120E-01  -0.315219E+01
  2709   0.560030E+02   0.172880E+01   0.215880E-01  -0.312877E+01
  2710   0.558860E+02   0.172228E+01   0.215639E-01  -0.310529E+01
  2711   0.557685E+02   0.171586E+01   0.215399E-01  -0.308184E+01
  2712   0.556497E+02   0.170953E+01   0.215159E-01  -0.305834E+01
  2713   0.555304E+02   0.170332E+01   0.214919E-01  -0.303488E+01
  2714   0.554099E+02   0.169720E+01   0.214680E-01  -0.301139E+01
  2715   0.552889E+02   0.169119E+01   0.214440E-01  -0.298795E+01
  2716   0.551668E+02   0.168527E+01   0.214201E-01  -0.296449E+01
  2717   0.550442E+02   0.167946E+01   0.213961E-01  -0.294110E+01
  2718   0.549203E+02   0.167375E+01   0.213722E-01  -0.291770E+01
  2719   0.547961E+02   0.166815E+01   0.213483E-01  -0.289438E+01
  2720   0.546707E+02   0.166265E+01   0.213244E-01  -0.287107E+01
  2721   0.545450E+02   0.165725E+01   0.213005E-01  -0.284785E+01
  2722   0.544181E+02   0.165195E+01   0.212766E-01  -0.282464E+01
  2723   0.542908E+02   0.164676E+01   0.212527E-01  -0.280154E+01
  2724   0.541624E+02   0.164167E+01   0.212289E-01  -0.277847E+01
  2725   0.540337E+02   0.163668E+01   0.212050E-01  -0.275551E+01
  2726   0.539038E+02   0.163179E+01   0.211812E-01  -0.273261E+01
  2727   0.537737E+02   0.162701E+01   0.211573E-01  -0.270981E+01
  2728   0.536425E+02   0.162233E+01   0.211335E-01  -0.268709E+01
  2729   0.535109E+02   0.161775E+01   0.211097E-01  -0.266449E+01
  2730   0.533783E+02   0.161327E+01   0.210859E-01  -0.264196E+01
  2731   0.532454E+02   0.160889E+01   0.210621E-01  -0.261958E+01
  2732   0.531115E+02   0.160461E+01   0.210383E-01  -0.259728E+01
  2733   0.529773E+02   0.160043E+01   0.210145E-01  -0.257512E+01
  2734   0.528421E+02   0.159635E+01   0.209907E-01  -0.255308E+01
  2735   0.527066E+02   0.159238E+01   0.209670E-01  -0.253118E+01
  2736   0.525702E+02   0.158849E+01   0.209432E-01  -0.250941E+01
  2737   0.524335E+02   0.158471E+01   0.209195E-01  -0.248778E+01
  2738   0.522959E+02   0.158102E+01   0.208958E-01  -0.246630E+01
  2739   0.521579E+02   0.157744E+01   0.208720E-01  -0.244498E+01
  2740   0.520192E+02   0.157394E+01   0.208483E-01  -0.242380E+01
  2741   0.518801E+02   0.157055E+01   0.208246E-01  -0.240279E+01
  2742   0.517403E+02   0.156724E+01   0.208009E-01  -0.238195E+01
  2743   0.516002E+02   0.156403E+01   0.207773E-01  -0.236128E+01
  2744   0.514593E+02   0.156092E+01   0.207536E-01  -0.234078E+01
  2745   0.513182E+02   0.155789E+01   0.207300E-01  -0.232047E+01
  2746   0.511764E+02   0.155496E+01   0.207063E-01  -0.230033E+01
  2747   0.510344E+02   0.155212E+01   0.206827E-01  -0.228039E+01
  2748   0.508917E+02   0.154937E+01   0.206591E-01  -0.226064E+01
  2749   0.507488E+02   0.154671E+01   0.206354E-01  -0.224109E+01
  2750   0.506054E+02   0.154413E+01   0.206118E-01  -0.222174E+01
  2751   0.504617E+02   0.154164E+01   0.205883E-01  -0.220259E+01
  2752   0.503175E+02   0.153924E+01   0.205647E-01  -0.218365E+01
  2753   0.501732E+02   0.153692E+01   0.205411E-01  -0.216492E+01
  2754   0.500283E+02   0.153469E+01   0.205175E-01  -0.214641E+01
  2755   0.498834E+02   0.153254E+01   0.204940E-01  -0.212812E+01
  2756   0.497380E+02   0.153047E+01   0.204705E-01  -0.211005E+01
  2757   0.495925E+02   0.152848E+01   0.204469E-01  -0.209220E+01
  2758   0.494466E+02   0.152658E+01   0.204234E-01  -0.207459E+01
  2759   0.493006E+02   0.152475E+01   0.203999E-01  -0.205720E+01
  2760   0.491543E+02   0.152299E+01   0.203764E-01  -0.204005E+01
  2761   0.490079E+02   0.152132E+01   0.203529E-01  -0.202314E+01
  2762   0.488612E+02   0.151971E+01   0.203295E-01  -0.200646E+01
  2763   0.487145E+02   0.151819E+01   0.203060E-01  -0.199003E+01
  2764   0.485675E+02   0.151673E+01   0.202826E-01  -0.197385E+01
  2765   0.484205E+02   0.151535E+01   0.202591E-01  -0.195790E+01
  2766   0.482732E+02   0.151403E+01   0.202357E-01  -0.194222E+01
  2767   0.481260E+02   0.151278E+01   0.202123E-01  -0.192678E+01
  2768   0.479788E+02   0.151161E+01   0.201889E-01  -0.191159E+01
  2769   0.478311E+02   0.151049E+01   0.201656E-01  -0.189667E+01
  2770   0.476838E+02   0.150944E+01   0.201422E-01  -0.188200E+01
  2771   0.475360E+02   0.150845E+01   0.201188E-01  -0.186759E+01
  2772   0.473886E+02   0.150753E+01   0.200955E-01  -0.185344E+01
  2773   0.472408E+02   0.150666E+01   0.200722E-01  -0.183957E+01
  2774   0.470934E+02   0.150586E+01   0.200489E-01  -0.182594E+01
  2775   0.469456E+02   0.150511E+01   0.200256E-01  -0.181260E+01
  2776   0.467982E+02   0.150441E+01   0.200023E-01  -0.179951E+01
  2777   0.466506E+02   0.150377E+01   0.199791E-01  -0.178670E+01
  2778   0.465033E+02   0.150319E+01   0.199558E-01  -0.177415E+01
  2779   0.463558E+02   0.150265E+01   0.199326E-01  -0.176188E+01
  2780   0.462088E+02   0.150217E+01   0.199094E-01  -0.174987E+01
  2781   0.460616E+02   0.150174E+01   0.198862E-01  -0.173815E+01
  2782   0.459148E+02   0.150135E+01   0.198630E-01  -0.172668E+01
  2783   0.457680E+02   0.150101E+01   0.198399E-01  -0.171550E+01
  2784   0.456216E+02   0.150071E+01   0.198167E-01  -0.170458E+01
  2785   0.454751E+02   0.150045E+01   0.197936E-01  -0.169395E+01
  2786   0.453292E+02   0.150024E+01   0.197705E-01  -0.168358E+01
  2787   0.451832E+02   0.150007E+01   0.197474E-01  -0.167349E+01
  2788   0.450378E+02   0.149993E+01   0.197243E-01  -0.166366E+01
  2789   0.448924E+02   0.149983E+01   0.197013E-01  -0.165413E+01
  2790   0.447476E+02   0.149977E+01   0.196782E-01  -0.164485E+01
  2791   0.446028E+02   0.149974E+01   0.196552E-01  -0.163586E+01
  2792   0.444586E+02   0.149975E+01   0.196322E-01  -0.162712E+01
  2793   0.443145E+02   0.149978E+01   0.196092E-01  -0.161868E+01
  2794   0.441711E+02   0.149984E+01   0.195863E-01  -0.161049E+01
  2795   0.440277E+02   0.149993E+01   0.195633E-01  -0.160259E+01
  2796   0.438850E+02   0.150005E+01   0.195404E-01  -0.159493E+01
  2797   0.437425E+02   0.150019E+01   0.195175E-01  -0.158757E+01
  2798   0.436006E+02   0.150035E+01   0.194946E-01  -0.158046E+01
  2799   0.434588E+02   0.150053E+01   0.194718E-01  -0.157364E+01
  2800   0.433178E+02   0.150074E+01   0.194489E-01  -0.156706E+01
  2801   0.431769E+02   0.150096E+01   0.194261E-01  -0.156077E+01
  2802   0.430368E+02   0.150121E+01   0.194033E-01  -0.155472E+01
  2803   0.428969E+02   0.150146E+01   0.193805E-01  -0.154895E+01
  2804   0.427577E+02   0.150173E+01   0.193578E-01  -0.154343E+01
  2805   0.426188E+02   0.150201E+01   0.193350E-01  -0.153818E+01
  2806   0.424806E+02   0.150231E+01   0.193123E-01  -0.153317E+01
  2807   0.423427E+02   0.150261E+01   0.192897E-01  -0.152844E+01
  2808   0.422056E+02   0.150292E+01   0.192670E-01  -0.152394E+01
  2809   0.420688E+02   0.150324E+01   0.192444E-01  -0.151972E+01
  2810   0.419328E+02   0.150357E+01   0.192217E-01  -0.151572E+01
  2811   0.417971E+02   0.150389E+01   0.191992E-01  -0.151199E+01
  2812   0.416623E+02   0.150423E+01   0.191766E-01  -0.150849E+01
  2813   0.415278E+02   0.150455E+01   0.191541E-01  -0.150525E+01
  2814   0.413942E+02   0.150489E+01   0.191316E-01  -0.150223E+01
  2815   0.412610E+02   0.150522E+01   0.191091E-01  -0.149947E+01
  2816   0.411287E+02   0.150555E+01   0.190866E-01  -0.149692E+01
  2817   0.409968E+02   0.150586E+01   0.190642E-01  -0.149464E+01
  2818   0.408658E+02   0.150619E+01   0.190418E-01  -0.149255E+01
  2819   0.407352E+02   0.150649E+01   0.190194E-01  -0.149072E+01
  2820   0.406056E+02   0.150680E+01   0.189970E-01  -0.148910E+01
  2821   0.404765E+02   0.150708E+01   0.189747E-01  -0.148771E+01
  2822   0.403482E+02   0.150737E+01   0.189524E-01  -0.148653E+01
  2823   0.402205E+02   0.150763E+01   0.189301E-01  -0.148558E+01
  2824   0.400937E+02   0.150789E+01   0.189079E-01  -0.148483E+01
  2825   0.399675E+02   0.150813E+01   0.188857E-01  -0.148431E+01
  2826   0.398422E+02   0.150835E+01   0.188635E-01  -0.148398E+01
  2827   0.397175E+02   0.150855E+01   0.188413E-01  -0.148388E+01
  2828   0.395937E+02   0.150875E+01   0.188192E-01  -0.148395E+01
  2829   0.394705E+02   0.150891E+01   0.187970E-01  -0.148425E+01
  2830   0.393482E+02   0.150906E+01   0.187750E-01  -0.148471E+01
  2831   0.392266E+02   0.150918E+01   0.187529E-01  -0.148540E+01
  2832   0.391059E+02   0.150929E+01   0.187309E-01  -0.148625E+01
  2833   0.389858E+02   0.150936E+01   0.187089E-01  -0.148731E+01
  2834   0.388666E+02   0.150942E+01   0.186869E-01  -0.148853E+01
  2835   0.387482E+02   0.150944E+01   0.186650E-01  -0.148994E+01
  2836   0.386306E+02   0.150944E+01   0.186431E-01  -0.149152E+01
  2837   0.385137E+02   0.150941E+01   0.186212E-01  -0.149328E+01
  2838   0.383978E+02   0.150935E+01   0.185994E-01  -0.149519E+01
  2839   0.382826E+02   0.150926E+01   0.185776E-01  -0.149728E+01
  2840   0.381682E+02   0.150914E+01   0.185558E-01  -0.149952E+01
  2841   0.380546E+02   0.150899E+01   0.185341E-01  -0.150193E+01
  2842   0.379420E+02   0.150881E+01   0.185123E-01  -0.150447E+01
  2843   0.378301E+02   0.150858E+01   0.184907E-01  -0.150718E+01
  2844   0.377191E+02   0.150833E+01   0.184690E-01  -0.151002E+01
  2845   0.376088E+02   0.150803E+01   0.184474E-01  -0.151301E+01
  2846   0.374995E+02   0.150771E+01   0.184258E-01  -0.151613E+01
  2847   0.373910E+02   0.150734E+01   0.184043E-01  -0.151940E+01
  2848   0.372834E+02   0.150694E+01   0.183827E-01  -0.152278E+01
  2849   0.371766E+02   0.150649E+01   0.183612E-01  -0.152630E+01
  2850   0.370707E+02   0.150601E+01   0.183398E-01  -0.152993E+01
  2851   0.369657E+02   0.150549E+01   0.183184E-01  -0.153369E+01
  2852   0.368615E+02   0.150492E+01   0.182970E-01  -0.153755E+01
  2853   0.367582E+02   0.150431E+01   0.182756E-01  -0.154153E+01
  2854   0.366558E+02   0.150367E+01   0.182543E-01  -0.154561E+01
  2855   0.365543E+02   0.150298E+01   0.182330E-01  -0.154978E+01
  2856   0.364535E+02   0.150223E+01   0.182117E-01  -0.155408E+01
  2857   0.363537E+02   0.150146E+01   0.181905E-01  -0.155844E+01
  2858   0.362547E+02   0.150063E+01   0.181693E-01  -0.156292E+01
  2859   0.361567E+02   0.149976E+01   0.181482E-01  -0.156747E+01
  2860   0.360594E+02   0.149883E+01   0.181271E-01  -0.157211E+01
  2861   0.359631E+02   0.149788E+01   0.181060E-01  -0.157682E+01
  2862   0.358675E+02   0.149685E+01   0.180849E-01  -0.158161E+01
  2863   0.357729E+02   0.149580E+01   0.180639E-01  -0.158646E+01
  2864   0.356791E+02   0.149469E+01   0.180429E-01  -0.159139E+01
  2865   0.355862E+02   0.149354E+01   0.180220E-01  -0.159637E+01
  2866   0.354941E+02   0.149233E+01   0.180011E-01  -0.160142E+01
  2867   0.354029E+02   0.149108E+01   0.179802E-01  -0.160651E+01
  2868   0.353124E+02   0.148977E+01   0.179593E-01  -0.161167E+01
  2869   0.352229E+02   0.148843E+01   0.179385E-01  -0.161685E+01
  2870   0.351342E+02   0.148701E+01   0.179178E-01  -0.162210E+01
  2871   0.350464E+02   0.148557E+01   0.178970E-01  -0.162736E+01
  2872   0.349593E+02   0.148406E+01   0.178763E-01  -0.163268E+01
  2873   0.348731E+02   0.148251E+01   0.178556E-01  -0.163801E+01
  2874   0.347877E+02   0.148090E+01   0.178350E-01  -0.164338E+01
  2875   0.347032E+02   0.147925E+01   0.178144E-01  -0.164876E+01
  2876   0.346194E+02   0.147753E+01   0.177939E-01  -0.165417E+01
  2877   0.345366E+02   0.147578E+01   0.177733E-01  -0.165958E+01
  2878   0.344544E+02   0.147396E+01   0.177528E-01  -0.166502E+01
  2879   0.343732E+02   0.147211E+01   0.177324E-01  -0.167046E+01
  2880   0.342926E+02   0.147018E+01   0.177120E-01  -0.167591E+01
  2881   0.342130E+02   0.146822E+01   0.176916E-01  -0.168135E+01
  2882   0.341340E+02   0.146620E+01   0.176712E-01  -0.168679E+01
  2883   0.340559E+02   0.146414E+01   0.176509E-01  -0.169222E+01
  2884   0.339786E+02   0.146201E+01   0.176307E-01  -0.169765E+01
  2885   0.339020E+02   0.145984E+01   0.176104E-01  -0.170306E+01
  2886   0.338262E+02   0.145761E+01   0.175902E-01  -0.170846E+01
  2887   0.337512E+02   0.145534E+01   0.175700E-01  -0.171383E+01
  2888   0.336768E+02   0.145301E+01   0.175499E-01  -0.171918E+01
  2889   0.336033E+02   0.145064E+01   0.175298E-01  -0.172450E+01
  2890   0.335305E+02   0.144820E+01   0.175098E-01  -0.172979E+01
  2891   0.334584E+02   0.144573E+01   0.174897E-01  -0.173505E+01
  2892   0.333870E+02   0.144319E+01   0.174697E-01  -0.174027E+01
  2893   0.333164E+02   0.144062E+01   0.174498E-01  -0.174544E+01
  2894   0.332464E+02   0.143798E+01   0.174299E-01  -0.175058E+01
  2895   0.331771E+02   0.143531E+01   0.174100E-01  -0.175566E+01
  2896   0.331085E+02   0.143257E+01   0.173901E-01  -0.176070E+01
  2897   0.330407E+02   0.142980E+01   0.173703E-01  -0.176568E+01
  2898   0.329735E+02   0.142697E+01   0.173505E-01  -0.177061E+01
  2899   0.329069E+02   0.142410E+01   0.173308E-01  -0.177547E+01
  2900   0.328410E+02   0.142117E+01   0.173111E-01  -0.178028E+01
  2901   0.327758E+02   0.141820E+01   0.172914E-01  -0.178502E+01
  2902   0.327112E+02   0.141517E+01   0.172718E-01  -0.178969E+01
  2903   0.326473E+02   0.141211E+01   0.172522E-01  -0.179429E+01
  2904   0.325839E+02   0.140899E+01   0.172326E-01  -0.179881E+01
  2905   0.325212E+02   0.140584E+01   0.172131E-01  -0.180326E+01
  2906   0.324591E+02   0.140263E+01   0.171936E-01  -0.180763E+01
  2907   0.323976E+02   0.139938E+01   0.171741E-01  -0.181193E+01
  2908   0.323367E+02   0.139608E+01   0.171547E-01  -0.181613E+01
  2909   0.322764E+02   0.139275E+01   0.171353E-01  -0.182026E+01
  2910   0.322166E+02   0.138936E+01   0.171159E-01  -0.182429E+01
  2911   0.321574E+02   0.138594E+01   0.170966E-01  -0.182823E+01
  2912   0.320988E+02   0.138246E+01   0.170773E-01  -0.183208E+01
  2913   0.320407E+02   0.137896E+01   0.170580E-01  -0.183584E+01
  2914   0.319831E+02   0.137540E+01   0.170388E-01  -0.183949E+01
  2915   0.319261E+02   0.137182E+01   0.170196E-01  -0.184306E+01
  2916   0.318695E+02   0.136818E+01   0.170005E-01  -0.184651E+01
  2917   0.318135E+02   0.136451E+01   0.169813E-01  -0.184987E+01
  2918   0.317579E+02   0.136079E+01   0.169622E-01  -0.185312E+01
  2919   0.317028E+02   0.135705E+01   0.169432E-01  -0.185626E+01
  2920   0.316482E+02   0.135326E+01   0.169242E-01  -0.185930E+01
  2921   0.315940E+02   0.134944E+01   0.169052E-01  -0.186222E+01
  2922   0.315403E+02   0.134558E+01   0.168862E-01  -0.186503E+01
  2923   0.314870E+02   0.134169E+01   0.168673E-01  -0.186773E+01
  2924   0.314341E+02   0.133775E+01   0.168484E-01  -0.187031E+01
  2925   0.313817E+02   0.133380E+01   0.168295E-01  -0.187278E+01
  2926   0.313296E+02   0.132980E+01   0.168107E-01  -0.187512E+01
  2927   0.312779E+02   0.132577E+01   0.167919E-01  -0.187735E+01
  2928   0.312266E+02   0.132171E+01   0.167732E-01  -0.187945E+01
  2929   0.311758E+02   0.131762E+01   0.167544E-01  -0.188144E+01
  2930   0.311252E+02   0.131349E+01   0.167357E-01  -0.188329E+01
  2931   0.310751E+02   0.130935E+01   0.167171E-01  -0.188503E+01
  2932   0.310252E+02   0.130516E+01   0.166984E-01  -0.188664E+01
  2933   0.309757E+02   0.130096E+01   0.166798E-01  -0.188812E+01
  2934   0.309266E+02   0.129672E+01   0.166612E-01  -0.188947E+01
  2935   0.308778E+02   0.129246E+01   0.166427E-01  -0.189070E+01
  2936   0.308292E+02   0.128817E+01   0.166242E-01  -0.189180E+01
  2937   0.307811E+02   0.128386E+01   0.166057E-01  -0.189277E+01
