#    L    TT             EE             BB             TE          
  3119   0.187932E+02   0.619804E+00   0.000000E+00  -0.562547E+00
  3120   0.187231E+02   0.621281E+00   0.000000E+00  -0.560496E+00
  3121   0.186533E+02   0.622776E+00   0.000000E+00  -0.558657E+00
  3122   0.185838E+02   0.624284E+00   0.000000E+00  -0.557033E+00
  3123   0.185148E+02   0.625808E+00   0.000000E+00  -0.555619E+00
  3124   0.184461E+02   0.627342E+00   0.000000E+00  -0.554418E+00
  3125   0.183778E+02   0.628889E+00   0.000000E+00  -0.553423E+00
  3126   0.183098E+02   0.630445E+00   0.000000E+00  -0.552637E+00
  3127   0.182423E+02   0.632010E+00   0.000000E+00  -0.552054E+00
  3128   0.181752E+02   0.633581E+00   0.000000E+00  -0.551678E+00
  3129   0.181085E+02   0.635159E+00   0.000000E+00  -0.551501E+00
  3130   0.180423E+02   0.636742E+00   0.000000E+00  -0.551523E+00
  3131   0.179765E+02   0.638326E+00   0.000000E+00  -0.551746E+00
  3132   0.179112E+02   0.639914E+00   0.000000E+00  -0.552162E+00
  3133   0.178462E+02   0.641500E+00   0.000000E+00  -0.552775E+00
  3134   0.177818E+02   0.643088E+00   0.000000E+00  -0.553576E+00
  3135   0.177178E+02   0.644671E+00   0.000000E+00  -0.554570E+00
  3136   0.176544E+02   0.646255E+00   0.000000E+00  -0.555747E+00
  3137   0.175914E+02   0.647830E+00   0.000000E+00  -0.557112E+00
  3138   0.175290E+02   0.649403E+00   0.000000E+00  -0.558657E+00
  3139   0.174670E+02   0.650966E+00   0.000000E+00  -0.560383E+00
  3140   0.174056E+02   0.652525E+00   0.000000E+00  -0.562284E+00
  3141   0.173446E+02   0.654071E+00   0.000000E+00  -0.564362E+00
  3142   0.172842E+02   0.655609E+00   0.000000E+00  -0.566609E+00
  3143   0.172243E+02   0.657133E+00   0.000000E+00  -0.569026E+00
  3144   0.171651E+02   0.658647E+00   0.000000E+00  -0.571608E+00
  3145   0.171063E+02   0.660144E+00   0.000000E+00  -0.574355E+00
  3146   0.170481E+02   0.661630E+00   0.000000E+00  -0.577260E+00
  3147   0.169904E+02   0.663095E+00   0.000000E+00  -0.580325E+00
  3148   0.169333E+02   0.664547E+00   0.000000E+00  -0.583541E+00
  3149   0.168768E+02   0.665977E+00   0.000000E+00  -0.586912E+00
  3150   0.168209E+02   0.667391E+00   0.000000E+00  -0.590428E+00
  3151   0.167655E+02   0.668781E+00   0.000000E+00  -0.594092E+00
  3152   0.167107E+02   0.670153E+00   0.000000E+00  -0.597896E+00
  3153   0.166565E+02   0.671498E+00   0.000000E+00  -0.601841E+00
  3154   0.166030E+02   0.672824E+00   0.000000E+00  -0.605920E+00
  3155   0.165500E+02   0.674121E+00   0.000000E+00  -0.610132E+00
  3156   0.164976E+02   0.675397E+00   0.000000E+00  -0.614472E+00
  3157   0.164458E+02   0.676642E+00   0.000000E+00  -0.618941E+00
  3158   0.163946E+02   0.677864E+00   0.000000E+00  -0.623529E+00
  3159   0.163440E+02   0.679053E+00   0.000000E+00  -0.628239E+00
  3160   0.162941E+02   0.680217E+00   0.000000E+00  -0.633063E+00
  3161   0.162448E+02   0.681346E+00   0.000000E+00  -0.638001E+00
  3162   0.161961E+02   0.682449E+00   0.000000E+00  -0.643046E+00
  3163   0.161479E+02   0.683516E+00   0.000000E+00  -0.648198E+00
  3164   0.161005E+02   0.684554E+00   0.000000E+00  -0.653451E+00
  3165   0.160536E+02   0.685555E+00   0.000000E+00  -0.658803E+00
  3166   0.160074E+02   0.686525E+00   0.000000E+00  -0.664250E+00
  3167   0.159618E+02   0.687457E+00   0.000000E+00  -0.669788E+00
  3168   0.159168E+02   0.688357E+00   0.000000E+00  -0.675413E+00
  3169   0.158724E+02   0.689216E+00   0.000000E+00  -0.681122E+00
  3170   0.158287E+02   0.690042E+00   0.000000E+00  -0.686911E+00
  3171   0.157856E+02   0.690826E+00   0.000000E+00  -0.692777E+00
  3172   0.157431E+02   0.691576E+00   0.000000E+00  -0.698716E+00
  3173   0.157012E+02   0.692283E+00   0.000000E+00  -0.704724E+00
  3174   0.156600E+02   0.692954E+00   0.000000E+00  -0.710798E+00
  3175   0.156194E+02   0.693580E+00   0.000000E+00  -0.716934E+00
  3176   0.155794E+02   0.694169E+00   0.000000E+00  -0.723128E+00
  3177   0.155401E+02   0.694712E+00   0.000000E+00  -0.729376E+00
  3178   0.155013E+02   0.695218E+00   0.000000E+00  -0.735676E+00
  3179   0.154632E+02   0.695677E+00   0.000000E+00  -0.742023E+00
  3180   0.154257E+02   0.696097E+00   0.000000E+00  -0.748415E+00
  3181   0.153888E+02   0.696469E+00   0.000000E+00  -0.754845E+00
  3182   0.153525E+02   0.696801E+00   0.000000E+00  -0.761313E+00
  3183   0.153168E+02   0.697084E+00   0.000000E+00  -0.767813E+00
  3184   0.152818E+02   0.697327E+00   0.000000E+00  -0.774343E+00
  3185   0.152473E+02   0.697520E+00   0.000000E+00  -0.780897E+00
  3186   0.152134E+02   0.697672E+00   0.000000E+00  -0.787474E+00
  3187   0.151801E+02   0.697773E+00   0.000000E+00  -0.794069E+00
  3188   0.151475E+02   0.697832E+00   0.000000E+00  -0.800680E+00
  3189   0.151154E+02   0.697841E+00   0.000000E+00  -0.807300E+00
  3190   0.150839E+02   0.697807E+00   0.000000E+00  -0.813930E+00
  3191   0.150529E+02   0.697721E+00   0.000000E+00  -0.820562E+00
  3192   0.150226E+02   0.697593E+00   0.000000E+00  -0.827197E+00
  3193   0.149928E+02   0.697412E+00   0.000000E+00  -0.833827E+00
  3194   0.149636E+02   0.697189E+00   0.000000E+00  -0.840452E+00
  3195   0.149349E+02   0.696912E+00   0.000000E+00  -0.847065E+00
  3196   0.149068E+02   0.696593E+00   0.000000E+00  -0.853667E+00
  3197   0.148792E+02   0.696220E+00   0.000000E+00  -0.860249E+00
  3198   0.148522E+02   0.695804E+00   0.000000E+00  -0.866814E+00
  3199   0.148257E+02   0.695335E+00   0.000000E+00  -0.873352E+00
  3200   0.147998E+02   0.694822E+00   0.000000E+00  -0.879866E+00
  3201   0.147743E+02   0.694256E+00   0.000000E+00  -0.886346E+00
  3202   0.147495E+02   0.693646E+00   0.000000E+00  -0.892796E+00
  3203   0.147251E+02   0.692982E+00   0.000000E+00  -0.899206E+00
  3204   0.147012E+02   0.692275E+00   0.000000E+00  -0.905579E+00
  3205   0.146778E+02   0.691515E+00   0.000000E+00  -0.911905E+00
  3206   0.146549E+02   0.690711E+00   0.000000E+00  -0.918188E+00
  3207   0.146325E+02   0.689853E+00   0.000000E+00  -0.924418E+00
  3208   0.146106E+02   0.688952E+00   0.000000E+00  -0.930599E+00
  3209   0.145891E+02   0.687999E+00   0.000000E+00  -0.936720E+00
  3210   0.145681E+02   0.687002E+00   0.000000E+00  -0.942787E+00
  3211   0.145476E+02   0.685952E+00   0.000000E+00  -0.948788E+00
  3212   0.145275E+02   0.684859E+00   0.000000E+00  -0.954730E+00
  3213   0.145078E+02   0.683714E+00   0.000000E+00  -0.960599E+00
  3214   0.144886E+02   0.682527E+00   0.000000E+00  -0.966403E+00
  3215   0.144698E+02   0.681288E+00   0.000000E+00  -0.972130E+00
  3216   0.144515E+02   0.680007E+00   0.000000E+00  -0.977786E+00
  3217   0.144335E+02   0.678675E+00   0.000000E+00  -0.983358E+00
  3218   0.144159E+02   0.677301E+00   0.000000E+00  -0.988855E+00
  3219   0.143988E+02   0.675877E+00   0.000000E+00  -0.994263E+00
  3220   0.143820E+02   0.674411E+00   0.000000E+00  -0.999591E+00
  3221   0.143656E+02   0.672897E+00   0.000000E+00  -0.100482E+01
  3222   0.143495E+02   0.671341E+00   0.000000E+00  -0.100997E+01
  3223   0.143338E+02   0.669737E+00   0.000000E+00  -0.101502E+01
  3224   0.143185E+02   0.668094E+00   0.000000E+00  -0.101998E+01
  3225   0.143035E+02   0.666407E+00   0.000000E+00  -0.102484E+01
  3226   0.142888E+02   0.664671E+00   0.000000E+00  -0.102959E+01
  3227   0.142744E+02   0.662898E+00   0.000000E+00  -0.103425E+01
  3228   0.142604E+02   0.661078E+00   0.000000E+00  -0.103880E+01
  3229   0.142466E+02   0.659221E+00   0.000000E+00  -0.104324E+01
  3230   0.142332E+02   0.657317E+00   0.000000E+00  -0.104757E+01
  3231   0.142200E+02   0.655377E+00   0.000000E+00  -0.105180E+01
  3232   0.142071E+02   0.653392E+00   0.000000E+00  -0.105590E+01
  3233   0.141945E+02   0.651372E+00   0.000000E+00  -0.105990E+01
  3234   0.141821E+02   0.649308E+00   0.000000E+00  -0.106378E+01
  3235   0.141700E+02   0.647210E+00   0.000000E+00  -0.106754E+01
  3236   0.141580E+02   0.645069E+00   0.000000E+00  -0.107118E+01
  3237   0.141464E+02   0.642895E+00   0.000000E+00  -0.107470E+01
  3238   0.141349E+02   0.640679E+00   0.000000E+00  -0.107809E+01
  3239   0.141237E+02   0.638432E+00   0.000000E+00  -0.108136E+01
  3240   0.141126E+02   0.636144E+00   0.000000E+00  -0.108451E+01
  3241   0.141017E+02   0.633826E+00   0.000000E+00  -0.108753E+01
  3242   0.140910E+02   0.631469E+00   0.000000E+00  -0.109041E+01
  3243   0.140805E+02   0.629083E+00   0.000000E+00  -0.109317E+01
  3244   0.140701E+02   0.626659E+00   0.000000E+00  -0.109580E+01
  3245   0.140600E+02   0.624207E+00   0.000000E+00  -0.109830E+01
  3246   0.140499E+02   0.621718E+00   0.000000E+00  -0.110065E+01
  3247   0.140399E+02   0.619204E+00   0.000000E+00  -0.110289E+01
  3248   0.140301E+02   0.616654E+00   0.000000E+00  -0.110497E+01
  3249   0.140204E+02   0.614080E+00   0.000000E+00  -0.110693E+01
  3250   0.140107E+02   0.611472E+00   0.000000E+00  -0.110874E+01
  3251   0.140012E+02   0.608840E+00   0.000000E+00  -0.111043E+01
  3252   0.139918E+02   0.606176E+00   0.000000E+00  -0.111196E+01
  3253   0.139824E+02   0.603490E+00   0.000000E+00  -0.111337E+01
  3254   0.139731E+02   0.600774E+00   0.000000E+00  -0.111462E+01
  3255   0.139639E+02   0.598037E+00   0.000000E+00  -0.111575E+01
  3256   0.139546E+02   0.595271E+00   0.000000E+00  -0.111672E+01
  3257   0.139454E+02   0.592486E+00   0.000000E+00  -0.111756E+01
  3258   0.139363E+02   0.589674E+00   0.000000E+00  -0.111825E+01
  3259   0.139271E+02   0.586844E+00   0.000000E+00  -0.111880E+01
  3260   0.139180E+02   0.583987E+00   0.000000E+00  -0.111920E+01
  3261   0.139089E+02   0.581116E+00   0.000000E+00  -0.111947E+01
  3262   0.138997E+02   0.578220E+00   0.000000E+00  -0.111958E+01
  3263   0.138905E+02   0.575310E+00   0.000000E+00  -0.111957E+01
  3264   0.138813E+02   0.572376E+00   0.000000E+00  -0.111939E+01
  3265   0.138721E+02   0.569431E+00   0.000000E+00  -0.111909E+01
  3266   0.138628E+02   0.566464E+00   0.000000E+00  -0.111863E+01
  3267   0.138534E+02   0.563486E+00   0.000000E+00  -0.111804E+01
  3268   0.138440E+02   0.560489E+00   0.000000E+00  -0.111730E+01
  3269   0.138345E+02   0.557483E+00   0.000000E+00  -0.111642E+01
  3270   0.138250E+02   0.554458E+00   0.000000E+00  -0.111539E+01
  3271   0.138153E+02   0.551427E+00   0.000000E+00  -0.111423E+01
  3272   0.138055E+02   0.548379E+00   0.000000E+00  -0.111292E+01
  3273   0.137957E+02   0.545325E+00   0.000000E+00  -0.111148E+01
  3274   0.137857E+02   0.542256E+00   0.000000E+00  -0.110988E+01
  3275   0.137756E+02   0.539183E+00   0.000000E+00  -0.110816E+01
  3276   0.137654E+02   0.536098E+00   0.000000E+00  -0.110628E+01
  3277   0.137550E+02   0.533010E+00   0.000000E+00  -0.110428E+01
  3278   0.137445E+02   0.529910E+00   0.000000E+00  -0.110213E+01
  3279   0.137338E+02   0.526810E+00   0.000000E+00  -0.109985E+01
  3280   0.137230E+02   0.523700E+00   0.000000E+00  -0.109743E+01
  3281   0.137120E+02   0.520591E+00   0.000000E+00  -0.109488E+01
  3282   0.137008E+02   0.517474E+00   0.000000E+00  -0.109218E+01
  3283   0.136895E+02   0.514359E+00   0.000000E+00  -0.108936E+01
  3284   0.136779E+02   0.511238E+00   0.000000E+00  -0.108640E+01
  3285   0.136662E+02   0.508120E+00   0.000000E+00  -0.108332E+01
  3286   0.136542E+02   0.504999E+00   0.000000E+00  -0.108010E+01
  3287   0.136421E+02   0.501882E+00   0.000000E+00  -0.107675E+01
  3288   0.136297E+02   0.498763E+00   0.000000E+00  -0.107327E+01
  3289   0.136171E+02   0.495650E+00   0.000000E+00  -0.106968E+01
  3290   0.136043E+02   0.492537E+00   0.000000E+00  -0.106594E+01
  3291   0.135913E+02   0.489431E+00   0.000000E+00  -0.106210E+01
  3292   0.135779E+02   0.486327E+00   0.000000E+00  -0.105812E+01
  3293   0.135644E+02   0.483231E+00   0.000000E+00  -0.105403E+01
  3294   0.135506E+02   0.480139E+00   0.000000E+00  -0.104980E+01
  3295   0.135366E+02   0.477057E+00   0.000000E+00  -0.104548E+01
  3296   0.135223E+02   0.473980E+00   0.000000E+00  -0.104102E+01
  3297   0.135077E+02   0.470914E+00   0.000000E+00  -0.103646E+01
  3298   0.134929E+02   0.467855E+00   0.000000E+00  -0.103178E+01
  3299   0.134778E+02   0.464809E+00   0.000000E+00  -0.102699E+01
  3300   0.134624E+02   0.461770E+00   0.000000E+00  -0.102208E+01
  3301   0.134467E+02   0.458747E+00   0.000000E+00  -0.101708E+01
  3302   0.134307E+02   0.455732E+00   0.000000E+00  -0.101196E+01
  3303   0.134145E+02   0.452734E+00   0.000000E+00  -0.100674E+01
  3304   0.133979E+02   0.449746E+00   0.000000E+00  -0.100141E+01
  3305   0.133810E+02   0.446776E+00   0.000000E+00  -0.995995E+00
  3306   0.133638E+02   0.443818E+00   0.000000E+00  -0.990466E+00
  3307   0.133463E+02   0.440878E+00   0.000000E+00  -0.984850E+00
  3308   0.133285E+02   0.437952E+00   0.000000E+00  -0.979129E+00
  3309   0.133104E+02   0.435046E+00   0.000000E+00  -0.973324E+00
  3310   0.132920E+02   0.432155E+00   0.000000E+00  -0.967418E+00
  3311   0.132732E+02   0.429284E+00   0.000000E+00  -0.961432E+00
  3312   0.132541E+02   0.426431E+00   0.000000E+00  -0.955349E+00
  3313   0.132347E+02   0.423599E+00   0.000000E+00  -0.949191E+00
  3314   0.132150E+02   0.420785E+00   0.000000E+00  -0.942940E+00
  3315   0.131949E+02   0.417994E+00   0.000000E+00  -0.936617E+00
  3316   0.131745E+02   0.415222E+00   0.000000E+00  -0.930206E+00
  3317   0.131538E+02   0.412474E+00   0.000000E+00  -0.923728E+00
  3318   0.131327E+02   0.409747E+00   0.000000E+00  -0.917167E+00
  3319   0.131113E+02   0.407044E+00   0.000000E+00  -0.910542E+00
  3320   0.130895E+02   0.404363E+00   0.000000E+00  -0.903839E+00
  3321   0.130674E+02   0.401709E+00   0.000000E+00  -0.897077E+00
  3322   0.130450E+02   0.399078E+00   0.000000E+00  -0.890249E+00
  3323   0.130222E+02   0.396471E+00   0.000000E+00  -0.883350E+00
  3324   0.129990E+02   0.393892E+00   0.000000E+00  -0.876399E+00
  3325   0.129755E+02   0.391336E+00   0.000000E+00  -0.869381E+00
  3326   0.129517E+02   0.388810E+00   0.000000E+00  -0.862314E+00
  3327   0.129275E+02   0.386308E+00   0.000000E+00  -0.855187E+00
  3328   0.129030E+02   0.383835E+00   0.000000E+00  -0.848014E+00
  3329   0.128781E+02   0.381389E+00   0.000000E+00  -0.840786E+00
  3330   0.128529E+02   0.378973E+00   0.000000E+00  -0.833518E+00
  3331   0.128273E+02   0.376583E+00   0.000000E+00  -0.826199E+00
  3332   0.128014E+02   0.374225E+00   0.000000E+00  -0.818844E+00
  3333   0.127751E+02   0.371894E+00   0.000000E+00  -0.811443E+00
  3334   0.127485E+02   0.369595E+00   0.000000E+00  -0.804011E+00
  3335   0.127215E+02   0.367324E+00   0.000000E+00  -0.796537E+00
  3336   0.126943E+02   0.365086E+00   0.000000E+00  -0.789037E+00
  3337   0.126666E+02   0.362876E+00   0.000000E+00  -0.781501E+00
  3338   0.126386E+02   0.360700E+00   0.000000E+00  -0.773943E+00
  3339   0.126103E+02   0.358553E+00   0.000000E+00  -0.766353E+00
  3340   0.125816E+02   0.356440E+00   0.000000E+00  -0.758746E+00
  3341   0.125526E+02   0.354357E+00   0.000000E+00  -0.751113E+00
  3342   0.125233E+02   0.352308E+00   0.000000E+00  -0.743466E+00
  3343   0.124935E+02   0.350290E+00   0.000000E+00  -0.735799E+00
  3344   0.124636E+02   0.348306E+00   0.000000E+00  -0.728122E+00
  3345   0.124332E+02   0.346354E+00   0.000000E+00  -0.720430E+00
  3346   0.124026E+02   0.344436E+00   0.000000E+00  -0.712733E+00
  3347   0.123715E+02   0.342551E+00   0.000000E+00  -0.705025E+00
  3348   0.123403E+02   0.340700E+00   0.000000E+00  -0.697317E+00
  3349   0.123086E+02   0.338882E+00   0.000000E+00  -0.689604E+00
  3350   0.122767E+02   0.337098E+00   0.000000E+00  -0.681894E+00
  3351   0.122444E+02   0.335348E+00   0.000000E+00  -0.674184E+00
  3352   0.122119E+02   0.333633E+00   0.000000E+00  -0.666482E+00
  3353   0.121790E+02   0.331951E+00   0.000000E+00  -0.658784E+00
  3354   0.121458E+02   0.330305E+00   0.000000E+00  -0.651099E+00
  3355   0.121123E+02   0.328691E+00   0.000000E+00  -0.643423E+00
  3356   0.120786E+02   0.327114E+00   0.000000E+00  -0.635763E+00
  3357   0.120445E+02   0.325570E+00   0.000000E+00  -0.628117E+00
  3358   0.120102E+02   0.324062E+00   0.000000E+00  -0.620492E+00
  3359   0.119755E+02   0.322587E+00   0.000000E+00  -0.612885E+00
  3360   0.119406E+02   0.321148E+00   0.000000E+00  -0.605304E+00
  3361   0.119054E+02   0.319743E+00   0.000000E+00  -0.597745E+00
  3362   0.118699E+02   0.318373E+00   0.000000E+00  -0.590215E+00
  3363   0.118342E+02   0.317037E+00   0.000000E+00  -0.582712E+00
  3364   0.117982E+02   0.315737E+00   0.000000E+00  -0.575242E+00
  3365   0.117619E+02   0.314470E+00   0.000000E+00  -0.567803E+00
  3366   0.117255E+02   0.313239E+00   0.000000E+00  -0.560402E+00
  3367   0.116887E+02   0.312041E+00   0.000000E+00  -0.553036E+00
  3368   0.116517E+02   0.310879E+00   0.000000E+00  -0.545711E+00
  3369   0.116144E+02   0.309750E+00   0.000000E+00  -0.538425E+00
  3370   0.115770E+02   0.308656E+00   0.000000E+00  -0.531184E+00
  3371   0.115393E+02   0.307595E+00   0.000000E+00  -0.523987E+00
  3372   0.115014E+02   0.306569E+00   0.000000E+00  -0.516838E+00
  3373   0.114632E+02   0.305576E+00   0.000000E+00  -0.509735E+00
  3374   0.114249E+02   0.304618E+00   0.000000E+00  -0.502687E+00
  3375   0.113863E+02   0.303692E+00   0.000000E+00  -0.495687E+00
  3376   0.113475E+02   0.302800E+00   0.000000E+00  -0.488746E+00
  3377   0.113086E+02   0.301941E+00   0.000000E+00  -0.481857E+00
  3378   0.112694E+02   0.301115E+00   0.000000E+00  -0.475028E+00
  3379   0.112301E+02   0.300321E+00   0.000000E+00  -0.468257E+00
  3380   0.111906E+02   0.299560E+00   0.000000E+00  -0.461549E+00
  3381   0.111509E+02   0.298831E+00   0.000000E+00  -0.454901E+00
  3382   0.111111E+02   0.298135E+00   0.000000E+00  -0.448320E+00
  3383   0.110710E+02   0.297470E+00   0.000000E+00  -0.441803E+00
  3384   0.110309E+02   0.296836E+00   0.000000E+00  -0.435355E+00
  3385   0.109905E+02   0.296234E+00   0.000000E+00  -0.428974E+00
  3386   0.109501E+02   0.295663E+00   0.000000E+00  -0.422665E+00
  3387   0.109095E+02   0.295122E+00   0.000000E+00  -0.416426E+00
  3388   0.108688E+02   0.294612E+00   0.000000E+00  -0.410262E+00
  3389   0.108279E+02   0.294131E+00   0.000000E+00  -0.404171E+00
  3390   0.107869E+02   0.293681E+00   0.000000E+00  -0.398157E+00
  3391   0.107458E+02   0.293260E+00   0.000000E+00  -0.392219E+00
  3392   0.107047E+02   0.292868E+00   0.000000E+00  -0.386361E+00
  3393   0.106633E+02   0.292504E+00   0.000000E+00  -0.380580E+00
  3394   0.106220E+02   0.292170E+00   0.000000E+00  -0.374882E+00
  3395   0.105805E+02   0.291862E+00   0.000000E+00  -0.369264E+00
  3396   0.105390E+02   0.291583E+00   0.000000E+00  -0.363730E+00
  3397   0.104973E+02   0.291331E+00   0.000000E+00  -0.358279E+00
  3398   0.104556E+02   0.291106E+00   0.000000E+00  -0.352914E+00
  3399   0.104139E+02   0.290907E+00   0.000000E+00  -0.347635E+00
  3400   0.103721E+02   0.290734E+00   0.000000E+00  -0.342443E+00
  3401   0.103302E+02   0.290586E+00   0.000000E+00  -0.337338E+00
  3402   0.102883E+02   0.290465E+00   0.000000E+00  -0.332323E+00
  3403   0.102464E+02   0.290367E+00   0.000000E+00  -0.327398E+00
  3404   0.102044E+02   0.290294E+00   0.000000E+00  -0.322563E+00
  3405   0.101624E+02   0.290245E+00   0.000000E+00  -0.317819E+00
  3406   0.101205E+02   0.290220E+00   0.000000E+00  -0.313167E+00
  3407   0.100784E+02   0.290217E+00   0.000000E+00  -0.308608E+00
  3408   0.100365E+02   0.290237E+00   0.000000E+00  -0.304143E+00
  3409   0.999443E+01   0.290279E+00   0.000000E+00  -0.299772E+00
  3410   0.995246E+01   0.290343E+00   0.000000E+00  -0.295495E+00
  3411   0.991045E+01   0.290428E+00   0.000000E+00  -0.291313E+00
  3412   0.986852E+01   0.290534E+00   0.000000E+00  -0.287227E+00
  3413   0.982657E+01   0.290660E+00   0.000000E+00  -0.283238E+00
  3414   0.978470E+01   0.290806E+00   0.000000E+00  -0.279345E+00
  3415   0.974283E+01   0.290971E+00   0.000000E+00  -0.275549E+00
  3416   0.970105E+01   0.291155E+00   0.000000E+00  -0.271850E+00
  3417   0.965928E+01   0.291356E+00   0.000000E+00  -0.268249E+00
  3418   0.961762E+01   0.291577E+00   0.000000E+00  -0.264745E+00
  3419   0.957598E+01   0.291813E+00   0.000000E+00  -0.261341E+00
  3420   0.953445E+01   0.292067E+00   0.000000E+00  -0.258033E+00
  3421   0.949296E+01   0.292337E+00   0.000000E+00  -0.254825E+00
  3422   0.945159E+01   0.292623E+00   0.000000E+00  -0.251715E+00
  3423   0.941032E+01   0.292925E+00   0.000000E+00  -0.248703E+00
  3424   0.936911E+01   0.293240E+00   0.000000E+00  -0.245791E+00
  3425   0.932803E+01   0.293571E+00   0.000000E+00  -0.242976E+00
  3426   0.928703E+01   0.293914E+00   0.000000E+00  -0.240263E+00
  3427   0.924618E+01   0.294271E+00   0.000000E+00  -0.237645E+00
  3428   0.920542E+01   0.294640E+00   0.000000E+00  -0.235129E+00
  3429   0.916481E+01   0.295022E+00   0.000000E+00  -0.232709E+00
  3430   0.912431E+01   0.295415E+00   0.000000E+00  -0.230390E+00
  3431   0.908397E+01   0.295819E+00   0.000000E+00  -0.228166E+00
  3432   0.904375E+01   0.296233E+00   0.000000E+00  -0.226043E+00
  3433   0.900370E+01   0.296658E+00   0.000000E+00  -0.224015E+00
  3434   0.896378E+01   0.297092E+00   0.000000E+00  -0.222087E+00
  3435   0.892405E+01   0.297535E+00   0.000000E+00  -0.220253E+00
  3436   0.888445E+01   0.297986E+00   0.000000E+00  -0.218519E+00
  3437   0.884505E+01   0.298446E+00   0.000000E+00  -0.216879E+00
  3438   0.880579E+01   0.298911E+00   0.000000E+00  -0.215337E+00
  3439   0.876675E+01   0.299385E+00   0.000000E+00  -0.213888E+00
  3440   0.872786E+01   0.299864E+00   0.000000E+00  -0.212536E+00
  3441   0.868918E+01   0.300350E+00   0.000000E+00  -0.211277E+00
  3442   0.865068E+01   0.300840E+00   0.000000E+00  -0.210114E+00
  3443   0.861240E+01   0.301336E+00   0.000000E+00  -0.209041E+00
  3444   0.857430E+01   0.301835E+00   0.000000E+00  -0.208063E+00
  3445   0.853643E+01   0.302339E+00   0.000000E+00  -0.207175E+00
  3446   0.849875E+01   0.302845E+00   0.000000E+00  -0.206381E+00
  3447   0.846130E+01   0.303355E+00   0.000000E+00  -0.205675E+00
  3448   0.842406E+01   0.303866E+00   0.000000E+00  -0.205060E+00
  3449   0.838707E+01   0.304379E+00   0.000000E+00  -0.204533E+00
  3450   0.835028E+01   0.304893E+00   0.000000E+00  -0.204096E+00
  3451   0.831375E+01   0.305408E+00   0.000000E+00  -0.203744E+00
  3452   0.827744E+01   0.305923E+00   0.000000E+00  -0.203481E+00
  3453   0.824139E+01   0.306438E+00   0.000000E+00  -0.203301E+00
  3454   0.820556E+01   0.306951E+00   0.000000E+00  -0.203208E+00
  3455   0.817000E+01   0.307464E+00   0.000000E+00  -0.203197E+00
  3456   0.813468E+01   0.307974E+00   0.000000E+00  -0.203271E+00
  3457   0.809963E+01   0.308483E+00   0.000000E+00  -0.203424E+00
  3458   0.806482E+01   0.308988E+00   0.000000E+00  -0.203661E+00
  3459   0.803030E+01   0.309491E+00   0.000000E+00  -0.203975E+00
  3460   0.799602E+01   0.309988E+00   0.000000E+00  -0.204371E+00
  3461   0.796203E+01   0.310483E+00   0.000000E+00  -0.204842E+00
  3462   0.792830E+01   0.310972E+00   0.000000E+00  -0.205392E+00
  3463   0.789485E+01   0.311458E+00   0.000000E+00  -0.206015E+00
  3464   0.786167E+01   0.311936E+00   0.000000E+00  -0.206715E+00
  3465   0.782879E+01   0.312410E+00   0.000000E+00  -0.207486E+00
  3466   0.779617E+01   0.312876E+00   0.000000E+00  -0.208331E+00
  3467   0.776385E+01   0.313337E+00   0.000000E+00  -0.209246E+00
  3468   0.773181E+01   0.313789E+00   0.000000E+00  -0.210232E+00
  3469   0.770007E+01   0.314234E+00   0.000000E+00  -0.211284E+00
  3470   0.766861E+01   0.314671E+00   0.000000E+00  -0.212406E+00
  3471   0.763746E+01   0.315100E+00   0.000000E+00  -0.213591E+00
  3472   0.760659E+01   0.315519E+00   0.000000E+00  -0.214843E+00
  3473   0.757603E+01   0.315930E+00   0.000000E+00  -0.216157E+00
  3474   0.754577E+01   0.316330E+00   0.000000E+00  -0.217534E+00
  3475   0.751581E+01   0.316722E+00   0.000000E+00  -0.218970E+00
  3476   0.748615E+01   0.317101E+00   0.000000E+00  -0.220468E+00
  3477   0.745680E+01   0.317472E+00   0.000000E+00  -0.222021E+00
  3478   0.742775E+01   0.317830E+00   0.000000E+00  -0.223633E+00
  3479   0.739902E+01   0.318177E+00   0.000000E+00  -0.225298E+00
  3480   0.737059E+01   0.318512E+00   0.000000E+00  -0.227019E+00
  3481   0.734248E+01   0.318836E+00   0.000000E+00  -0.228791E+00
  3482   0.731467E+01   0.319145E+00   0.000000E+00  -0.230615E+00
  3483   0.728718E+01   0.319444E+00   0.000000E+00  -0.232488E+00
  3484   0.725999E+01   0.319727E+00   0.000000E+00  -0.234410E+00
  3485   0.723313E+01   0.319999E+00   0.000000E+00  -0.236377E+00
  3486   0.720657E+01   0.320256E+00   0.000000E+00  -0.238391E+00
  3487   0.718034E+01   0.320500E+00   0.000000E+00  -0.240448E+00
  3488   0.715440E+01   0.320728E+00   0.000000E+00  -0.242549E+00
  3489   0.712880E+01   0.320943E+00   0.000000E+00  -0.244688E+00
  3490   0.710350E+01   0.321141E+00   0.000000E+00  -0.246870E+00
  3491   0.707853E+01   0.321326E+00   0.000000E+00  -0.249087E+00
  3492   0.705386E+01   0.321494E+00   0.000000E+00  -0.251344E+00
  3493   0.702952E+01   0.321649E+00   0.000000E+00  -0.253633E+00
  3494   0.700548E+01   0.321785E+00   0.000000E+00  -0.255958E+00
  3495   0.698177E+01   0.321907E+00   0.000000E+00  -0.258312E+00
